frame_index,file,split,refine_mode,candidate_label,sigma_x_lr_px,sigma_y_lr_px,angle_deg,initial_dx_px,initial_dy_px,delta_dx_px,delta_dy_px,refined_dx_px,refined_dy_px,band_mse,band_rms,full_mse,full_rms
124,6_16_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,3.3429564779154753e-17,-2.4403860949387727e-16,-0.2999998927116394,-0.2999998927116394,-0.2999998927116394,-0.2999998927116394,0.009429214991469677,0.09710414507872296,542.1717963591514,23.28458280406053
126,10_16_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,0.0754086971282959,-0.08870456367731094,-0.4999999403953552,-0.2999998927116394,-0.4245912432670593,-0.38870444893836975,0.009287715728492974,0.09637279558305328,541.967932553671,23.28020473607719
127,12_16_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.01685410737991333,-0.12737074494361877,-0.4999999403953552,-0.2999998927116394,-0.5168540477752686,-0.4273706376552582,0.009208843980316532,0.09596272182632448,542.5961936374829,23.293694289173686
128,14_16_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.10046342760324478,0.06165945157408714,-0.4999999701976776,-0.4999999403953552,-0.6004633903503418,-0.4383404850959778,0.0091673803363194,0.09574643772130324,541.8373232705098,23.277399409524033
129,18_16_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.20270131528377533,0.013818897306919098,-0.4999999403953552,-0.4999999403953552,-0.7027012705802917,-0.4861810505390167,0.009128503658591478,0.09554320309991432,541.9301785918233,23.279393862208337
131,24_16_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.9771661162376404,-0.18263326585292816,1.7881393432617188e-07,-0.4999999403953552,-0.977165937423706,-0.6826332211494446,0.009104908443623353,0.09541964390849168,541.5177190560486,23.270533278290994
132,28_16_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.8639876246452332,-0.8341618180274963,-0.1999998688697815,1.7881393432617188e-07,-1.0639874935150146,-0.834161639213562,0.009190126733641835,0.09586514869149182,541.4332649392546,23.268718592549412
133,32_16_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.0333940982818604,-0.9466875791549683,-0.19999980926513672,1.7881393432617188e-07,-1.233393907546997,-0.9466874003410339,0.00932473300862345,0.09656465714029874,541.6063947393812,23.272438521551223
134,36_16_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.9337806701660156,-1.0638940334320068,-0.5,2.384185791015625e-07,-1.4337806701660156,-1.0638937950134277,0.009347006996319,0.09667992033674314,541.0067474569798,23.259551746690644
136,0_18_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,0.14229941368103027,0.20201560854911804,-0.2999998927116394,1.7881393432617188e-07,-0.15770047903060913,0.20201578736305237,0.009451423059615953,0.0972184296294481,541.5273746127136,23.270740740524648
137,2_18_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,0.06472107768058777,0.134464830160141,-0.2999998927116394,1.7881393432617188e-07,-0.23527881503105164,0.13446500897407532,0.009322002101720918,0.09655051580245917,541.6964701189858,23.27437367833957
138,4_18_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.01518282014876604,0.08386442810297012,-0.2999998927116394,1.7881393432617188e-07,-0.31518271565437317,0.08386460691690445,0.009278353811641755,0.09632421197000136,541.9805873135092,23.280476526770435
139,6_18_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.10803266614675522,0.04421783238649368,-0.2999998927116394,1.7881393432617188e-07,-0.4080325663089752,0.04421801120042801,0.009158160829980755,0.0956982801829832,541.4139948955664,23.26830451269637
141,10_18_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.030943136662244797,-0.04187820106744766,-0.4999999701976776,1.7881393432617188e-07,-0.5309430956840515,-0.041878022253513336,0.00902909202774549,0.09502153454741452,541.8047319116947,23.276699334564054
142,12_18_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.11051904410123825,-0.10058076679706573,-0.4999999403953552,1.7881393432617188e-07,-0.6105189919471741,-0.10058058798313141,0.009038555997034929,0.09507132058110337,541.2441187176474,23.264653849082894
143,14_18_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.20702625811100006,0.11577949672937393,-0.4999999403953552,-0.1999998688697815,-0.7070261836051941,-0.08422037214040756,0.00901681511641481,0.09495691189384167,541.5987789667354,23.272274898830485
144,16_18_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.787223219871521,0.056974079459905624,1.7881393432617188e-07,-0.2999998927116394,-0.7872230410575867,-0.24302580952644348,0.00904413701588767,0.0951006677993781,541.9055602463438,23.278865097902514
146,20_18_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.0161545276641846,-0.07137072831392288,2.384185791015625e-07,-0.1999998688697815,-1.0161542892456055,-0.2713705897331238,0.008972894839101641,0.0947253653416108,541.6147622528578,23.27261829388472
147,24_18_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.9399003386497498,0.08453905582427979,-0.1999998688697815,-0.4999999403953552,-1.1399002075195312,-0.41546088457107544,0.008995979573961758,0.09484713793236861,542.2625828685738,23.28653222076172
148,28_18_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.1019967794418335,-0.018153538927435875,-0.19999992847442627,-0.4999999403953552,-1.3019967079162598,-0.5181534886360168,0.009061612435872848,0.09519250199397455,541.7152489117937,23.27477709693035
149,32_18_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.0121475458145142,-0.1487843096256256,-0.49999988079071045,-0.4999999701976776,-1.5121474266052246,-0.6487842798233032,0.009153547255922942,0.09567417235556805,542.07533012039,23.282511250300946
151,40_18_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.8167308568954468,-0.9335573315620422,1.1920928955078125e-07,1.7881393432617188e-07,-1.8167307376861572,-0.9335571527481079,0.009451912401294291,0.09722094630939514,541.506401140553,23.270290095754135
152,0_20_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.08291160315275192,1.001738429069519,-0.2999998927116394,-0.4999999403953552,-0.3829115033149719,0.5017384886741638,0.009245485879098285,0.09615344964741662,541.0593850071716,23.260683244633455
153,2_20_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,0.09338255971670151,0.9423674941062927,-0.5999999642372131,-0.4999999403953552,-0.5066174268722534,0.4423675537109375,0.009170817721887627,0.09576438650086799,540.9389669366687,23.25809465404827
154,4_20_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.008316772058606148,0.9014561772346497,-0.49999991059303284,-0.4999999403953552,-0.508316695690155,0.40145623683929443,0.009042719066662689,0.09509321251626053,541.1046683356476,23.261656612022446
156,8_20_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.1903708428144455,0.8055828809738159,-0.4999999403953552,-0.5999999642372131,-0.6903707981109619,0.20558291673660278,0.00896761728355275,0.09469750410413545,541.2734670923143,23.265284590830053
157,10_20_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.7650682926177979,0.0059648542664945126,1.7881393432617188e-07,0.20000022649765015,-0.7650681138038635,0.2059650868177414,0.008910997805770234,0.09439808157886596,541.4108721188423,23.268237408941022
158,12_20_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.8581326007843018,0.14566156268119812,1.7881393432617188e-07,1.7881393432617188e-07,-0.8581324219703674,0.14566174149513245,0.008821059814509888,0.09392049730761591,540.885153177906,23.256937742916758
159,14_20_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.9477806091308594,0.08196555823087692,1.7881393432617188e-07,1.7881393432617188e-07,-0.947780430316925,0.08196573704481125,0.008814044672813109,0.09388314370968363,541.1687228596469,23.263033397638555
161,18_20_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.87807297706604,-0.021575110033154488,-0.19999980926513672,1.7881393432617188e-07,-1.0780727863311768,-0.02157493121922016,0.008772931186057317,0.09366392681314037,541.1786614833692,23.263247010754306
162,20_20_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.9776239991188049,-0.0583183616399765,-0.1999998688697815,1.7881393432617188e-07,-1.1776238679885864,-0.058318182826042175,0.008888363786688766,0.09427811934212925,541.0749179541191,23.261017130687108
163,24_20_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.1191799640655518,0.07536351680755615,-0.2999999523162842,-0.1999998688697815,-1.419179916381836,-0.12463635206222534,0.008988609751667837,0.09480827891944794,540.8600577483519,23.25639821099458
164,28_20_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.0353864431381226,-0.03190965950489044,-0.49999988079071045,-0.2999998927116394,-1.535386323928833,-0.33190953731536865,0.009026715200660652,0.09500902694302606,540.3692638497586,23.24584401241991
166,36_20_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.8843514919281006,-0.04763903468847275,2.384185791015625e-07,-0.49999991059303284,-1.8843512535095215,-0.5476389527320862,0.009286221264065147,0.0963650417115312,540.8998808631392,23.257254370693442
167,40_20_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-2.0330119132995605,-0.17042945325374603,2.384185791015625e-07,-0.4999999403953552,-2.0330116748809814,-0.6704294085502625,0.009481224292870048,0.09737157846553607,540.9673223823888,23.258704228361236
168,0_24_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,0.051888301968574524,0.9187096357345581,-0.4999999403953552,-0.2999998927116394,-0.4481116533279419,0.6187097430229187,0.00905850663898278,0.09517618735262923,541.0728676185241,23.260973058290663
169,2_24_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.023219799622893333,0.860917329788208,-0.4999999701976776,-0.2999998927116394,-0.5232197642326355,0.5609174370765686,0.008978276736821876,0.09475376898478433,541.15541676381,23.262747403602393
171,6_24_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.21022941172122955,0.9996659755706787,-0.4999999403953552,-0.4999999403953552,-0.7102293372154236,0.4996660351753235,0.00889223645935102,0.09429865566035933,541.3913241112502,23.267817347384568
172,8_24_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.8326901793479919,0.9204922318458557,1.7881393432617188e-07,-0.4999999403953552,-0.8326900005340576,0.4204922914505005,0.008840093262158549,0.09402177015010167,540.8904594210808,23.25705182135261
173,10_24_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.9102489948272705,0.8710412979125977,1.7881393432617188e-07,-0.4999999403953552,-0.9102488160133362,0.37104135751724243,0.008797475479407263,0.09379485849132277,541.0781566105057,23.261086746119705
174,12_24_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.0021566152572632,0.8354662656784058,1.1920928955078125e-07,-0.4999999403953552,-1.0021564960479736,0.33546632528305054,0.00870678089184113,0.09331013284655172,541.1781644631523,23.263236328231553
176,16_24_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.9180272817611694,0.20425847172737122,-0.19999992847442627,1.7881393432617188e-07,-1.1180272102355957,0.20425865054130554,0.008763354809465601,0.09361279191149895,541.3134714466971,23.266144318444713
177,18_24_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.0053850412368774,0.14569206535816193,-0.19999992847442627,1.7881393432617188e-07,-1.2053849697113037,0.14569224417209625,0.008873501883564757,0.09419926689504944,541.0273443296717,23.25999450407656
178,20_24_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.0966949462890625,0.10661428421735764,-0.2999999523162842,1.7881393432617188e-07,-1.3966948986053467,0.10661446303129196,0.008808637468613887,0.093854341767517,541.9347422162214,23.27949188054201
179,24_24_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.025707721710205,0.019066041335463524,-0.5,1.7881393432617188e-07,-1.525707721710205,0.01906622014939785,0.00887472182543502,0.09420574199821909,541.646109141325,23.27329175560099
181,32_24_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.871219277381897,0.007129018660634756,1.1920928955078125e-07,-0.1999998688697815,-1.8712191581726074,-0.1928708553314209,0.009263072377529016,0.0962448563692056,541.5815517995385,23.27190477377257
182,36_24_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-2.0299336910247803,-0.1141597330570221,0.10000014305114746,-0.2999998927116394,-1.9299335479736328,-0.4141596257686615,0.009340508139693674,0.09664630432506809,541.3420151276937,23.26675772701675
183,40_24_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.9500099420547485,0.03254789486527443,-0.19999992847442627,-0.4999999403953552,-2.150009870529175,-0.4674520492553711,0.009489875706147092,0.09741599307170816,541.3068130718317,23.26600122650714
184,0_28_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.09416549652814865,1.1103911399841309,-0.4999999403953552,-0.2999998927116394,-0.5941654443740845,0.8103912472724915,0.009125790281893696,0.09552900230764318,541.7118786289668,23.274704694774687
186,4_28_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.9995627403259277,0.9872124195098877,0.20000022649765015,-0.2999998927116394,-0.7995625138282776,0.6872125267982483,0.009014129745761433,0.09494277089784894,541.0625011539026,23.260750227666833
187,6_28_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.8944355249404907,0.9167194962501526,1.7881393432617188e-07,-0.2999998927116394,-0.8944353461265564,0.6167196035385132,0.008827159160370987,0.09395296248852926,541.5179555367367,23.270538359409237
188,8_28_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.9767125844955444,0.8616864085197449,1.7881393432617188e-07,-0.2999998927116394,-0.9767124056816101,0.5616865158081055,0.008727109237585974,0.09341899826901365,541.8618604060575,23.27792646276849
189,10_28_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.069798469543457,1.0772242546081543,2.384185791015625e-07,-0.4999999403953552,-1.069798231124878,0.5772243142127991,0.008699392356638334,0.09327053316368644,542.0008731554196,23.28091220625643
191,14_28_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.9915158748626709,0.9867703914642334,-0.19999980926513672,-0.4999999403953552,-1.1915156841278076,0.4867704510688782,0.008745196336101642,0.09351575448073784,542.1454324802864,23.284016674111157
192,16_28_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.071293830871582,0.9295282959938049,-0.19999980926513672,-0.4999999403953552,-1.2712936401367188,0.4295283555984497,0.008830586258695127,0.09397119909150424,541.2437929543348,23.2646468478319
193,18_28_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.9213948845863342,0.8908419609069824,-0.4999999403953552,-0.4999999403953552,-1.4213948249816895,0.3908420205116272,0.008835218120218993,0.09399584097298663,541.2586160477285,23.264965421159097
194,20_28_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.0049350261688232,0.07755668461322784,-0.5,0.20000021159648895,-1.5049350261688232,0.2775568962097168,0.008806441626543779,0.09384264290046279,541.3103003507579,23.26607617005407
196,28_28_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.8026200532913208,0.04041594639420509,1.1920928955078125e-07,1.7881393432617188e-07,-1.8026199340820312,0.04041612520813942,0.00906325200897413,0.09520111348599936,541.1633222492109,23.2629173202591
197,32_28_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.9939104318618774,-0.07878798246383667,1.1920928955078125e-07,1.7881393432617188e-07,-1.993910312652588,-0.07878780364990234,0.009299133772189615,0.09643201632336439,541.3983977575093,23.267969351825897
198,36_28_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.9015284776687622,0.04656700789928436,-0.19999992847442627,-0.1999998688697815,-2.1015284061431885,-0.15343286097049713,0.009442230566391263,0.09717114060456049,541.9604697549976,23.280044453458366
199,40_28_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-2.069859743118286,-0.049832988530397415,-0.19999980926513672,-0.2999998927116394,-2.269859552383423,-0.3498328924179077,0.00961740540451296,0.09806837107096743,541.8488480609351,23.277646961429223
201,2_32_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.8347070813179016,0.9368135333061218,1.7881393432617188e-07,1.7881393432617188e-07,-0.8347069025039673,0.9368137121200562,0.008946453696547526,0.09458569498897561,540.8945987769225,23.257140812596084
202,4_32_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.92139732837677,1.1246050596237183,1.7881393432617188e-07,-0.2999998927116394,-0.9213971495628357,0.8246051669120789,0.00885869351478651,0.09412063277935667,541.4844977059247,23.269819460105932
203,6_32_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.0159095525741577,1.0816437005996704,1.1920928955078125e-07,-0.2999998927116394,-1.0159094333648682,0.781643807888031,0.008823390855982929,0.09393290614040922,542.0188011719023,23.281297239885546
204,8_32_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.0892282724380493,1.0297470092773438,1.1920928955078125e-07,-0.2999998927116394,-1.0892281532287598,0.7297471165657043,0.008820367369686702,0.09391681090032127,541.6738414252857,23.273887544312096
206,12_32_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.0135005712509155,0.9367220997810364,-0.19999992847442627,-0.2999998927116394,-1.2135004997253418,0.636722207069397,0.00878735331874808,0.09374088392344121,541.9809917555249,23.28048521306042
207,14_32_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.1096720695495605,0.9019870162010193,-0.2999999523162842,-0.2999998927116394,-1.4096720218658447,0.6019871234893799,0.008786204917229958,0.09373475831957939,542.6164899709047,23.294129946639018
208,16_32_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.9386378526687622,0.8415424823760986,-0.49999988079071045,-0.2999998927116394,-1.4386377334594727,0.5415425896644592,0.008774850526331935,0.09367417214116139,542.2627457603918,23.286535718315676
209,18_32_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.032752275466919,1.0528919696807861,-0.5,-0.4999999403953552,-1.532752275466919,0.5528920292854309,0.008805591226421449,0.09383811180123697,542.1445553299595,23.283997838214113
211,24_32_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.78603196144104,0.8247677683830261,2.384185791015625e-07,-0.4999999403953552,-1.786031723022461,0.3247678279876709,0.009032237863621366,0.09503808638446676,542.0854145698967,23.282727816342668
212,28_32_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.9258235692977905,0.9487558007240295,1.1920928955078125e-07,-0.699999988079071,-1.925823450088501,0.2487558126449585,0.009222279975460363,0.09603270263540625,542.4629718012746,23.290834502036947
213,32_32_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.8629244565963745,0.07900318503379822,-0.19999992847442627,1.7881393432617188e-07,-2.062924385070801,0.07900336384773254,0.009307978216070666,0.09647786386560736,541.8730467214971,23.278166738845588
214,36_32_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-2.022658109664917,-0.04204213619232178,-0.19999980926513672,1.7881393432617188e-07,-2.2226579189300537,-0.04204195737838745,0.009500879701763188,0.09747245611845014,542.6886466807098,23.295678712600537
216,0_36_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.8749659061431885,1.1657319068908691,-0.09999984502792358,2.384185791015625e-07,-0.9749657511711121,1.1657321453094482,0.00902712051056642,0.09501115992643401,541.7850202851582,23.276275911003424
217,2_36_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.9551494121551514,1.0958209037780762,1.7881393432617188e-07,2.384185791015625e-07,-0.955149233341217,1.0958211421966553,0.008980957853871312,0.09476791574088411,542.3651781112379,23.288735004530366
218,4_36_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.0370346307754517,1.0348923206329346,1.1920928955078125e-07,2.384185791015625e-07,-1.037034511566162,1.0348925590515137,0.008872794453957803,0.0941955118567642,542.2894656736765,23.287109431478964
219,6_36_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.8845300078392029,0.9917763471603394,-0.1999998688697815,1.7881393432617188e-07,-1.0845298767089844,0.9917765259742737,0.008907936456260562,0.0943818650814899,541.640492718403,23.273171092878663
221,10_36_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.058470368385315,1.1506574153900146,-0.19999992847442627,-0.2999998927116394,-1.2584702968597412,0.8506575226783752,0.0088736330136979,0.0941999629177098,541.9160985339308,23.27909144562843
222,12_36_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.1294221878051758,1.0971312522888184,-0.2999999523162842,-0.2999998927116394,-1.42942214012146,0.797131359577179,0.008924885039786874,0.09447160970252848,542.0123287234275,23.28115823414779
223,14_36_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.9748318791389465,1.0605062246322632,-0.4999999403953552,-0.2999998927116394,-1.4748318195343018,0.7605063319206238,0.008959911316636085,0.09465680808392012,541.2693959866833,23.26519709752495
224,16_36_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.0556522607803345,1.0046271085739136,-0.49999988079071045,-0.2999998927116394,-1.555652141571045,0.7046272158622742,0.008974437474330762,0.09473350766402963,541.8392528698337,23.277440857401693
226,20_36_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.7595795392990112,0.8634808659553528,0.10000026226043701,-0.2999998927116394,-1.6595792770385742,0.5634809732437134,0.008998256051522564,0.09485913794423056,541.9140417089299,23.279047268067693
227,24_36_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.9428712129592896,1.0264703035354614,0.10000026226043701,-0.4999999403953552,-1.8428709506988525,0.5264703631401062,0.009208164503034353,0.09595918144208168,541.7978437548845,23.276551371603237
228,28_36_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.860679030418396,0.9283143281936646,-0.19999992847442627,-0.4999999403953552,-2.0606789588928223,0.4283143877983093,0.009299535766960758,0.09643410064370776,541.3856503721814,23.267695424604934
229,32_36_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-2.0193965435028076,0.8094384670257568,-0.19999980926513672,-0.4999999403953552,-2.2193963527679443,0.3094385266304016,0.009507803669689363,0.09750796721134825,541.8967232233155,23.278675289270982
231,40_36_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-2.0850398540496826,0.043103765696287155,-0.39999985694885254,1.7881393432617188e-07,-2.485039710998535,0.04310394451022148,0.009815866165380133,0.09907505319393037,542.1146699234398,23.283356070881187
232,0_40_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.0331168174743652,1.8648045063018799,2.384185791015625e-07,-0.5999999046325684,-1.0331165790557861,1.2648046016693115,0.00909359772779053,0.09536035721299774,541.210058548014,23.263921822169493
233,2_40_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.8505305051803589,1.8059452772140503,-0.19999992847442627,-0.6000000238418579,-1.0505304336547852,1.2059452533721924,0.009033051786330095,0.09504236837500471,541.7670661145806,23.275890232482638
234,4_40_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.9438449144363403,1.7678335905075073,-0.19999992847442627,-0.6000000238418579,-1.1438448429107666,1.1678335666656494,0.009057001485925099,0.09516827983065103,541.5885799664347,23.272055774392488
236,8_40_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.110178828239441,1.1360869407653809,-0.19999992847442627,-0.09999990463256836,-1.3101787567138672,1.0360870361328125,0.009074935167371137,0.09526245413262843,541.4508983100812,23.26909749668176
237,10_40_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-0.9394152760505676,1.0857958793640137,-0.4999999403953552,-0.09999984502792358,-1.4394152164459229,0.9857960343360901,0.009035658918591268,0.09505608301729704,540.9586722885164,23.258518273710308
238,12_40_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.0362831354141235,1.047921061515808,-0.49999988079071045,-0.09999984502792358,-1.536283016204834,0.9479212164878845,0.009045963213601644,0.09511026870744108,542.0729615924176,23.28246038528612
239,14_40_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.1128976345062256,0.9952935576438904,-0.5,1.7881393432617188e-07,-1.6128976345062256,0.9952937364578247,0.009131816739762285,0.09556053965817839,541.1966213717809,23.263633021774154
241,18_40_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.8131458759307861,1.105437159538269,0.10000014305114746,-0.2999998927116394,-1.7131457328796387,0.8054372668266296,0.009265070200304988,0.0962552346644326,540.9490614600151,23.258311664005518
242,20_40_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.9173496961593628,1.0647058486938477,0.10000026226043701,-0.2999998927116394,-1.8173494338989258,0.7647059559822083,0.009355604162745957,0.09672437212381353,541.4562366500189,23.2692122051869
243,24_40_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-2.076446294784546,0.9459593892097473,0.10000014305114746,-0.2999998927116394,-1.9764461517333984,0.6459594964981079,0.009409474793751881,0.09700244735959955,541.2849168393487,23.265530658881364
244,28_40_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.9938899278640747,0.8485879898071289,-0.19999992847442627,-0.2999998927116394,-2.193889856338501,0.5485880970954895,0.009557214190819216,0.09776100547160517,540.4046900497116,23.246605989901227
246,36_40_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-2.088289737701416,0.8589777946472168,-0.39999985694885254,-0.4999999403953552,-2.4882895946502686,0.3589778542518616,0.009881542621659084,0.09940594862310345,542.1597179104087,23.284323436819218
247,40_40_0.txt,train,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,-1.9958620071411133,-0.0097183333709836,-0.7000000476837158,0.20000022649765015,-2.695862054824829,0.19028189778327942,0.010025488503607452,0.10012736141338915,541.7238528783084,23.274961930759595
0,10_0_0.txt,val,bounded,sx0.100_sy0.100_a0.0,0.1,0.1,0.0,1.1192861795425415,-2.0016140937805176,1.1920928955078125e-07,-0.5,1.119286298751831,-2.5016140937805176,0.010713583672724495,0.10350644266288207,565.9051921647388,23.78876188801634
